Suburb,Address,Rooms,Type,Price,Date,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname
Richmond,508/18 Tanner St,1,u,681000.0,10/09/2016,3121.0,1.0,1.0,1.0,0.0,50.0,2004.0,Yarra,-37.8231,144.9906,Northern Metropolitan
Richmond,50B Duke St,3,h,1250000.0,10/12/2016,3121.0,3.0,2.0,1.0,120.0,126.0,2010.0,Yarra,-37.8243,145.0034,Northern Metropolitan
Richmond,22 Garfield St,2,h,990000.0,10/12/2016,3121.0,2.0,1.0,1.0,117.0,75.0,1900.0,Yarra,-37.812,144.9939,Northern Metropolitan
Richmond,8 George St,2,h,1189000.0,10/12/2016,3121.0,2.0,1.0,0.0,158.0,110.0,1900.0,Yarra,-37.8232,145.0002,Northern Metropolitan
Richmond,308 Lennox St,2,h,1220000.0,10/12/2016,3121.0,2.0,1.0,1.0,166.0,88.0,1900.0,Yarra,-37.8245,144.9933,Northern Metropolitan
Richmond,47 Lord St,2,h,1220000.0,10/12/2016,3121.0,2.0,1.0,1.0,80.0,,,Yarra,-37.8213,145.005,Northern Metropolitan
Richmond,149 Mary St,3,h,1100000.0,10/12/2016,3121.0,3.0,1.0,0.0,162.0,81.0,1915.0,Yarra,-37.8241,145.0015,Northern Metropolitan
Richmond,26 Thomas St,3,h,1346000.0,10/12/2016,3121.0,3.0,1.0,0.0,187.0,,,Yarra,-37.8169,144.996,Northern Metropolitan
Richmond,73 Brighton St,2,h,1340000.0,12/11/2016,3121.0,2.0,1.0,0.0,178.0,,,Yarra,-37.8289,144.9992,Northern Metropolitan
Richmond,36 Charlotte St,2,h,1421000.0,12/11/2016,3121.0,2.0,1.0,0.0,196.0,,,Yarra,-37.8254,145.0,Northern Metropolitan
Richmond,25 Egan St,3,h,1074000.0,12/11/2016,3121.0,3.0,1.0,0.0,245.0,140.0,1900.0,Yarra,-37.8138,144.9921,Northern Metropolitan
Richmond,8 Hodgson Tce,3,h,1205000.0,12/11/2016,3121.0,3.0,1.0,0.0,164.0,,,Yarra,-37.8198,144.9979,Northern Metropolitan
Richmond,35A Hunter St,2,t,1430000.0,12/11/2016,3121.0,2.0,2.0,2.0,153.0,125.0,2004.0,Yarra,-37.8209,145.0055,Northern Metropolitan
Richmond,41 Shelley St,3,h,1465000.0,12/11/2016,3121.0,3.0,2.0,2.0,233.0,170.0,1993.0,Yarra,-37.8122,144.9937,Northern Metropolitan
Richmond,41 Clifton St,2,h,1035000.0,13/08/2016,3121.0,2.0,1.0,0.0,108.0,,1900.0,Yarra,-37.8251,144.9959,Northern Metropolitan
Richmond,9/13 Manton St,2,u,530000.0,13/08/2016,3121.0,2.0,1.0,1.0,0.0,,1965.0,Yarra,-37.8236,145.009,Northern Metropolitan
Richmond,38a Buckingham St,2,t,930000.0,14/05/2016,3121.0,2.0,1.0,1.0,97.0,85.0,2004.0,Yarra,-37.814,145.002,Northern Metropolitan
Richmond,77 Buckingham St,3,h,1182000.0,14/05/2016,3121.0,3.0,1.0,1.0,199.0,110.0,1920.0,Yarra,-37.8139,145.0039,Northern Metropolitan
Richmond,27 Glass St,3,h,1115000.0,14/05/2016,3121.0,3.0,2.0,2.0,129.0,120.0,1980.0,Yarra,-37.824,145.0052,Northern Metropolitan
Richmond,8 Malleson St,3,h,1420000.0,14/05/2016,3121.0,3.0,1.0,0.0,198.0,119.0,1890.0,Yarra,-37.8225,145.0007,Northern Metropolitan
Richmond,603/120 Palmer St,1,u,390000.0,14/05/2016,3121.0,1.0,1.0,1.0,0.0,40.0,2011.0,Yarra,-37.8195,145.0103,Northern Metropolitan
Richmond,3 Portland St,3,h,3020000.0,14/05/2016,3121.0,3.0,2.0,2.0,389.0,,,Yarra,-37.8214,144.9951,Northern Metropolitan
Richmond,31 Westbank Tce,3,h,1346000.0,14/05/2016,3121.0,2.0,1.0,1.0,207.0,,,Yarra,-37.8215,145.0132,Northern Metropolitan
Richmond,6/366 Church St,2,u,680000.0,15/10/2016,3121.0,2.0,1.0,1.0,0.0,52.0,2012.0,Yarra,-37.823,144.9982,Northern Metropolitan
Richmond,4a Gardner St,2,t,1081000.0,15/10/2016,3121.0,2.0,1.0,1.0,126.0,115.0,1995.0,Yarra,-37.814,145.006,Northern Metropolitan
Richmond,42 Hunter St,2,h,860000.0,15/10/2016,3121.0,2.0,2.0,0.0,74.0,95.0,2000.0,Yarra,-37.8207,145.0053,Northern Metropolitan
Richmond,48 Rooney St,3,h,1820000.0,15/10/2016,3121.0,3.0,1.0,1.0,410.0,,1900.0,Yarra,-37.8292,145.0029,Northern Metropolitan
Richmond,35 Shelley St,2,h,905000.0,15/10/2016,3121.0,2.0,1.0,0.0,139.0,54.0,1920.0,Yarra,-37.8118,144.9937,Northern Metropolitan
Richmond,401/18 Tanner St,2,u,691000.0,15/10/2016,3121.0,2.0,2.0,1.0,0.0,85.0,2008.0,Yarra,-37.8231,144.9906,Northern Metropolitan
Richmond,29 Bennett St,3,h,1088000.0,16/04/2016,3121.0,3.0,3.0,2.0,168.0,120.0,1915.0,Yarra,-37.8126,145.0064,Northern Metropolitan
Richmond,2/310 Burnley St,3,t,911000.0,16/04/2016,3121.0,3.0,2.0,1.0,0.0,110.0,2000.0,Yarra,-37.8238,145.0072,Northern Metropolitan
Richmond,30 Highett St,4,h,3001000.0,16/04/2016,3121.0,2.0,3.0,1.0,544.0,241.0,1920.0,Yarra,-37.8152,144.9922,Northern Metropolitan
Richmond,9/63 Stawell St,2,u,638000.0,16/04/2016,3121.0,2.0,2.0,1.0,0.0,77.0,2008.0,Yarra,-37.821999999999996,145.0104,Northern Metropolitan
Richmond,80 Bunting St,2,h,951000.0,16/07/2016,3121.0,2.0,1.0,0.0,108.0,,1905.0,Yarra,-37.8259,145.0089,Northern Metropolitan
Richmond,215 Burnley St,2,h,912000.0,16/07/2016,3121.0,2.0,1.0,2.0,204.0,,,Yarra,-37.821,145.0082,Northern Metropolitan
Richmond,6/361 Church St,1,u,415000.0,16/07/2016,3121.0,1.0,1.0,1.0,0.0,,,Yarra,-37.8234,144.9985,Northern Metropolitan
Richmond,158 Mary St,3,h,1285000.0,16/07/2016,3121.0,4.0,2.0,1.0,133.0,,,Yarra,-37.8246,145.0012,Northern Metropolitan
Richmond,3 Type St,2,h,1220000.0,16/07/2016,3121.0,2.0,1.0,1.0,219.0,,,Yarra,-37.8203,145.01,Northern Metropolitan
Richmond,18 Buckingham St,3,h,900000.0,17/09/2016,3121.0,3.0,3.0,1.0,58.0,60.0,2009.0,Yarra,-37.8139,145.0012,Northern Metropolitan
Richmond,36 Elm Gr,3,h,1695000.0,17/09/2016,3121.0,3.0,1.0,3.0,210.0,118.0,1900.0,Yarra,-37.8247,145.0001,Northern Metropolitan
Richmond,6 Kennedy St,3,h,1365000.0,17/09/2016,3121.0,3.0,1.0,1.0,301.0,110.0,1935.0,Yarra,-37.8134,145.0055,Northern Metropolitan
Richmond,117 Lord St,2,h,1088000.0,17/09/2016,3121.0,2.0,1.0,0.0,158.0,,,Yarra,-37.8239,145.0045,Northern Metropolitan
Richmond,110 Mary St,3,h,1765000.0,17/09/2016,3121.0,4.0,1.0,2.0,332.0,,,Yarra,-37.8232,145.0014,Northern Metropolitan
Richmond,58 Rooney St,2,h,1045000.0,17/09/2016,3121.0,2.0,1.0,2.0,200.0,90.0,1900.0,Yarra,-37.8294,145.0029,Northern Metropolitan
Richmond,8 Survey St,4,h,1591000.0,17/09/2016,3121.0,4.0,2.0,1.0,263.0,145.0,1900.0,Yarra,-37.8261,145.0127,Northern Metropolitan
Richmond,305/45 York St,1,u,402000.0,17/09/2016,3121.0,1.0,1.0,1.0,0.0,,,Yarra,-37.813,144.993,Northern Metropolitan
Richmond,6 Brady St,3,h,1275000.0,18/03/2017,3121.0,3.0,2.0,1.0,132.0,95.0,1900.0,Yarra,-37.821999999999996,145.0041,Northern Metropolitan
Richmond,83 Buckingham St,2,h,1035000.0,18/03/2017,3121.0,2.0,1.0,0.0,100.0,,,Yarra,-37.8139,145.0042,Northern Metropolitan
Richmond,16/10 Elaine Ct,3,u,931000.0,18/03/2017,3121.0,3.0,2.0,2.0,0.0,,,Yarra,-37.8128,145.0139,Northern Metropolitan
Richmond,14 Hunter St,3,h,2640000.0,18/03/2017,3121.0,3.0,1.0,1.0,309.0,,,Yarra,-37.82,145.0054,Northern Metropolitan
Richmond,21A Kent St,2,t,842000.0,18/03/2017,3121.0,2.0,2.0,1.0,0.0,2.0,,Yarra,-37.8145,145.0014,Northern Metropolitan
Richmond,134 Coppin St,3,h,1456000.0,18/06/2016,3121.0,3.0,2.0,1.0,157.0,141.0,1900.0,Yarra,-37.8225,145.0029,Northern Metropolitan
Richmond,28 Corsair St,2,h,1145000.0,18/06/2016,3121.0,2.0,1.0,0.0,170.0,,1910.0,Yarra,-37.8226,145.0064,Northern Metropolitan
Richmond,1 Newry St,2,h,1220000.0,18/06/2016,3121.0,2.0,1.0,2.0,198.0,,,Yarra,-37.8244,145.0046,Northern Metropolitan
Richmond,7/1 Princess St,2,t,895000.0,18/06/2016,3121.0,2.0,1.0,1.0,0.0,,,Yarra,-37.8209,145.0014,Northern Metropolitan
Richmond,20 Stillman St,2,h,1430000.0,18/06/2016,3121.0,2.0,1.0,2.0,292.0,,,Yarra,-37.8218,145.0089,Northern Metropolitan
Richmond,45 Westbank Tce,2,h,1045000.0,18/06/2016,3121.0,2.0,1.0,1.0,138.0,81.0,1890.0,Yarra,-37.8218,145.0132,Northern Metropolitan
Richmond,7 Bowen St,3,h,2000000.0,19/11/2016,3121.0,3.0,2.0,1.0,217.0,180.0,1910.0,Yarra,-37.8158,144.9931,Northern Metropolitan
Richmond,10/200 Brighton St,2,u,646000.0,19/11/2016,3121.0,2.0,1.0,1.0,0.0,70.0,1993.0,Yarra,-37.8333,144.998,Northern Metropolitan
Richmond,51 Hunter St,2,h,1145000.0,19/11/2016,3121.0,2.0,1.0,1.0,197.0,80.0,1960.0,Yarra,-37.8215,145.0054,Northern Metropolitan
Richmond,2 Kimber St,3,h,1285000.0,22/05/2016,3121.0,3.0,2.0,1.0,123.0,,,Yarra,-37.8267,145.0122,Northern Metropolitan
Richmond,249 Punt Rd,4,h,905000.0,22/05/2016,3121.0,4.0,1.0,0.0,254.0,124.0,1890.0,Yarra,-37.8201,144.9898,Northern Metropolitan
Richmond,31/15 River Bvd,2,u,750000.0,22/05/2016,3121.0,2.0,2.0,1.0,0.0,104.0,2000.0,Yarra,-37.8128,145.0133,Northern Metropolitan
Richmond,176 Buckingham St,4,h,1645000.0,22/08/2016,3121.0,4.0,2.0,1.0,249.0,214.0,1970.0,Yarra,-37.8147,145.0084,Northern Metropolitan
Richmond,301/633 Church St,3,u,945000.0,22/08/2016,3121.0,3.0,2.0,1.0,0.0,,1999.0,Yarra,-37.833,144.997,Northern Metropolitan
Richmond,7/182 Coppin St,1,u,306000.0,22/08/2016,3121.0,1.0,1.0,1.0,0.0,40.0,1965.0,Yarra,-37.8242,145.0026,Northern Metropolitan
Richmond,19 Dickens St,3,h,1270000.0,22/08/2016,3121.0,2.0,1.0,1.0,181.0,102.0,1900.0,Yarra,-37.8203,145.0092,Northern Metropolitan
Richmond,1 Griffiths St,2,h,1105000.0,22/08/2016,3121.0,2.0,2.0,1.0,55.0,,,Yarra,-37.8159,145.0033,Northern Metropolitan
Richmond,8 Neptune St,2,h,965000.0,22/08/2016,3121.0,2.0,1.0,0.0,158.0,,1900.0,Yarra,-37.8201,145.007,Northern Metropolitan
Richmond,4/1 Princess St,3,h,1100000.0,22/08/2016,3121.0,2.0,2.0,1.0,126.0,,,Yarra,-37.8208,145.0013,Northern Metropolitan
Richmond,29 Westbank Tce,3,h,1850000.0,22/08/2016,3121.0,2.0,2.0,1.0,203.0,112.0,1900.0,Yarra,-37.8214,145.0132,Northern Metropolitan
Richmond,57 Neptune St,3,h,1650000.0,23/04/2016,3121.0,3.0,2.0,1.0,312.0,141.0,1920.0,Yarra,-37.8217,145.007,Northern Metropolitan
Richmond,41 Cameron St,3,h,1320000.0,24/09/2016,3121.0,3.0,2.0,2.0,171.0,118.0,1890.0,Yarra,-37.8166,144.9987,Northern Metropolitan
Richmond,320 Church St,3,h,1651000.0,24/09/2016,3121.0,3.0,2.0,1.0,192.0,111.0,1900.0,Yarra,-37.8212,144.9985,Northern Metropolitan
Richmond,2 Francis St,3,h,1032000.0,24/09/2016,3121.0,3.0,1.0,0.0,128.0,,,Yarra,-37.8198,145.0026,Northern Metropolitan
Richmond,3 Jika Pl,3,h,915000.0,24/09/2016,3121.0,4.0,3.0,1.0,140.0,,,Yarra,-37.8148,144.9912,Northern Metropolitan
Richmond,3 Mary St,3,h,1075000.0,24/09/2016,3121.0,3.0,1.0,0.0,148.0,,,Yarra,-37.8194,145.0024,Northern Metropolitan
Richmond,3/77 River St,3,u,791500.0,24/09/2016,3121.0,3.0,2.0,2.0,0.0,104.0,2005.0,Yarra,-37.8189,145.0131,Northern Metropolitan
Richmond,22a Stanley St,3,h,1600000.0,24/09/2016,3121.0,3.0,2.0,2.0,80.0,144.0,1850.0,Yarra,-37.8233,144.9947,Northern Metropolitan
Richmond,288 Church St,3,h,1555000.0,25/02/2017,3121.0,3.0,2.0,1.0,189.0,164.0,1900.0,Yarra,-37.82,144.9987,Northern Metropolitan
Richmond,25 Dickmann St,3,h,1361000.0,25/02/2017,3121.0,3.0,2.0,1.0,99.0,102.0,,Yarra,-37.8249,144.9976,Northern Metropolitan
Richmond,12 Longfield St,3,h,1540000.0,25/02/2017,3121.0,3.0,1.0,1.0,0.0,,,Yarra,-37.8214,145.0119,Northern Metropolitan
Richmond,1/7 Sanders Pl,3,t,1582000.0,25/02/2017,3121.0,3.0,3.0,2.0,119.0,184.0,2005.0,Yarra,-37.8278,144.9984,Northern Metropolitan
Richmond,302/366 Church St,2,u,712000.0,26/07/2016,3121.0,2.0,1.0,1.0,0.0,,2012.0,Yarra,-37.823,144.9982,Northern Metropolitan
Richmond,23 Gardner St,3,t,1012000.0,27/06/2016,3121.0,3.0,2.0,1.0,80.0,,,Yarra,-37.8155,145.0061,Northern Metropolitan
Richmond,239 Punt Rd,3,h,1570000.0,27/06/2016,3121.0,3.0,1.0,2.0,248.0,,,Yarra,-37.8198,144.9899,Northern Metropolitan
Richmond,30 Rowena Pde,3,h,1345000.0,27/06/2016,3121.0,3.0,1.0,1.0,209.0,128.0,1900.0,Yarra,-37.8206,144.9913,Northern Metropolitan
Richmond,3/61 Stawell St,2,u,696000.0,27/06/2016,3121.0,2.0,2.0,1.0,0.0,68.0,2008.0,Yarra,-37.821999999999996,145.0104,Northern Metropolitan
Richmond,4 Burgess St,3,h,1405000.0,27/11/2016,3121.0,3.0,1.0,2.0,212.0,,,Yarra,-37.8302,144.9993,Northern Metropolitan
Richmond,601/10 Burnley St,1,u,362000.0,27/11/2016,3121.0,1.0,1.0,1.0,0.0,,,Yarra,-37.8127,145.0094,Northern Metropolitan
Richmond,408/633 Church St,2,u,760000.0,27/11/2016,3121.0,2.0,1.0,1.0,0.0,,,Yarra,-37.833,144.997,Northern Metropolitan
Richmond,5/10 Elaine Ct,2,u,807000.0,27/11/2016,3121.0,2.0,2.0,2.0,0.0,106.0,2000.0,Yarra,-37.8128,145.0139,Northern Metropolitan
Richmond,1 Hodgson Tce,3,h,1495000.0,27/11/2016,3121.0,3.0,2.0,1.0,159.0,,,Yarra,-37.8195,144.9974,Northern Metropolitan
Richmond,9 Hosie St,3,h,1410000.0,27/11/2016,3121.0,3.0,1.0,0.0,224.0,,,Yarra,-37.8199,145.0017,Northern Metropolitan
Richmond,25 Palmer St,4,h,1775000.0,27/11/2016,3121.0,4.0,1.0,0.0,434.0,144.0,1900.0,Yarra,-37.8185,145.0061,Northern Metropolitan
Richmond,4/199 Punt Rd,1,u,360000.0,27/11/2016,3121.0,1.0,1.0,1.0,1332.0,,,Yarra,-37.8181,144.9901,Northern Metropolitan
Richmond,43 Type St,3,h,1270000.0,27/11/2016,3121.0,3.0,1.0,1.0,152.0,92.0,1910.0,Yarra,-37.8219,145.0096,Northern Metropolitan
Richmond,50 Canterbury St,2,h,827500.0,28/05/2016,3121.0,2.0,1.0,0.0,127.0,72.0,1900.0,Yarra,-37.8251,145.0063,Northern Metropolitan
Richmond,21 Crown St,3,h,1165000.0,28/08/2016,3121.0,3.0,1.0,1.0,167.0,170.0,,Yarra,-37.8167,145.0098,Northern Metropolitan
Richmond,29a Abinger St,3,h,1185000.0,30/07/2016,3121.0,2.0,2.0,1.0,135.0,,,Yarra,-37.8202,145.0013,Northern Metropolitan
Richmond,20 Lincoln St,4,h,1212500.0,30/07/2016,3121.0,4.0,3.0,2.0,108.0,108.0,2010.0,Yarra,-37.8129,145.0013,Northern Metropolitan
Richmond,24 The Crofts,2,h,1125000.0,30/07/2016,3121.0,2.0,1.0,0.0,103.0,74.0,1900.0,Yarra,-37.8199,144.9911,Northern Metropolitan
Richmond,5 Union St,3,h,1520000.0,30/07/2016,3121.0,3.0,1.0,2.0,248.0,100.0,1900.0,Yarra,-37.8185,144.9935,Northern Metropolitan
Rosanna,20 Rowell St,5,h,1101500.0,3/09/2016,3084.0,4.0,2.0,1.0,629.0,207.0,1960.0,Banyule,-37.7395,145.0773,Eastern Metropolitan
Rosanna,21 Darvall St,2,h,971000.0,4/06/2016,3084.0,3.0,1.0,1.0,608.0,,,Banyule,-37.7407,145.0612,Eastern Metropolitan
Rosanna,48 Grove Rd,3,h,1155000.0,10/09/2016,3084.0,3.0,2.0,1.0,608.0,,,Banyule,-37.7439,145.0688,Eastern Metropolitan
Rosanna,16/77 St James Rd,2,t,531000.0,10/09/2016,3084.0,2.0,1.0,1.0,83.0,89.0,1990.0,Banyule,-37.747,145.07,Eastern Metropolitan
Rosanna,70 McCrae Rd,3,h,780000.0,11/02/2017,3084.0,3.0,1.0,2.0,627.0,154.0,1970.0,Banyule,-37.7367,145.0797,Eastern Metropolitan
Rosanna,1 Hillside Rd,5,h,2530000.0,13/08/2016,3084.0,5.0,3.0,1.0,1850.0,,1910.0,Banyule,-37.7465,145.0612,Eastern Metropolitan
Rosanna,5/37 Grandview Gr,2,u,633000.0,14/05/2016,3084.0,3.0,1.0,1.0,210.0,,,Banyule,-37.7417,145.0613,Eastern Metropolitan
Rosanna,1/241 Lower Plenty Rd,2,h,725000.0,14/05/2016,3084.0,2.0,2.0,2.0,336.0,,1945.0,Banyule,-37.7381,145.07299999999995,Eastern Metropolitan
Rosanna,3/201 Rosanna Rd,3,u,600000.0,14/05/2016,3084.0,3.0,2.0,2.0,169.0,,2010.0,Banyule,-37.7415,145.0726,Eastern Metropolitan
Rosanna,180 Grandview Gr,6,h,1245000.0,16/04/2016,3084.0,3.0,3.0,4.0,911.0,,,Banyule,-37.7312,145.0635,Eastern Metropolitan
Rosanna,11/77 McCrae Rd,2,h,430000.0,16/04/2016,3084.0,2.0,1.0,1.0,164.0,83.0,1980.0,Banyule,-37.7362,145.079,Eastern Metropolitan
Rosanna,68 Finlayson St,3,h,860000.0,16/07/2016,3084.0,3.0,1.0,2.0,583.0,,,Banyule,-37.7346,145.0715,Eastern Metropolitan
Rosanna,51 Davies St,3,h,1012000.0,17/09/2016,3084.0,3.0,2.0,1.0,323.0,142.0,2015.0,Banyule,-37.7359,145.0614,Eastern Metropolitan
Rosanna,206 Waiora Rd,4,h,1610000.0,18/06/2016,3084.0,4.0,1.0,4.0,1613.0,,,Banyule,-37.7324,145.0606,Eastern Metropolitan
Rosanna,22 Douglas St,2,h,1200000.0,19/11/2016,3084.0,2.0,1.0,1.0,757.0,,,Banyule,-37.7428,145.07,Eastern Metropolitan
Rosanna,54 Grove Rd,4,h,1270000.0,22/05/2016,3084.0,4.0,2.0,4.0,604.0,230.0,1950.0,Banyule,-37.7435,145.0686,Eastern Metropolitan
Rosanna,9 Greensborough Rd,3,h,515000.0,24/09/2016,3084.0,3.0,2.0,1.0,606.0,99.0,1955.0,Banyule,-37.7347,145.0783,Eastern Metropolitan
Rosanna,4/37 Grandview Gr,3,u,780000.0,25/02/2017,3084.0,3.0,1.0,2.0,239.0,,,Banyule,-37.7417,145.061,Eastern Metropolitan
Rosanna,10 Stokes St,3,h,1000000.0,25/02/2017,3084.0,3.0,1.0,1.0,826.0,,,Banyule,-37.7352,145.0714,Eastern Metropolitan
Rosanna,14 Invermay Gr,3,h,945000.0,26/07/2016,3084.0,3.0,1.0,1.0,625.0,135.0,1960.0,Banyule,-37.7412,145.0642,Eastern Metropolitan
Rosanna,4/32 Lower Plenty Rd,2,u,618000.0,27/11/2016,3084.0,2.0,1.0,1.0,151.0,96.0,1980.0,Banyule,-37.7458,145.0609,Eastern Metropolitan
Rosanna,14 Milford Gr,4,h,1720000.0,27/11/2016,3084.0,4.0,4.0,2.0,1215.0,,,Banyule,-37.7387,145.0729,Eastern Metropolitan
Rosanna,2/237 Rosanna Rd,3,u,601000.0,28/05/2016,3084.0,3.0,2.0,1.0,217.0,142.0,2006.0,Banyule,-37.7388,145.0742,Eastern Metropolitan
Rosanna,20 Finlayson St,3,h,852000.0,28/08/2016,3084.0,3.0,1.0,1.0,776.0,,1946.0,Banyule,-37.7393,145.0685,Eastern Metropolitan
Rosanna,6/3 Prospect Rd,2,u,452000.0,28/08/2016,3084.0,2.0,1.0,1.0,0.0,,1965.0,Banyule,-37.7458,145.0659,Eastern Metropolitan
Rosanna,7 Douglas St,4,h,1021000.0,30/07/2016,3084.0,4.0,2.0,2.0,782.0,,1950.0,Banyule,-37.7433,145.0716,Eastern Metropolitan
Rosanna,3/25 Ellesmere Pde,3,t,710000.0,30/07/2016,3084.0,3.0,1.0,1.0,174.0,,,Banyule,-37.7404,145.0648,Eastern Metropolitan
Rosanna,3/165 Mountain View Pde,3,t,990000.0,30/07/2016,3084.0,3.0,2.0,2.0,276.0,,,Banyule,-37.7336,145.0615,Eastern Metropolitan
Rosanna,23 Silk St,3,h,908000.0,30/07/2016,3084.0,3.0,1.0,2.0,692.0,125.0,1950.0,Banyule,-37.7345,145.0753,Eastern Metropolitan
Seddon,56 Hamilton St,3,h,1145000.0,3/09/2016,3011.0,3.0,1.0,1.0,350.0,116.0,1890.0,Maribyrnong,-37.8094,144.8869,Western Metropolitan
Seddon,14 Pole St,3,h,970000.0,3/12/2016,3011.0,3.0,1.0,0.0,137.0,98.0,1890.0,Maribyrnong,-37.8078,144.8972,Western Metropolitan
Seddon,24/294 Nicholson St,2,u,450000.0,6/08/2016,3011.0,2.0,1.0,2.0,0.0,65.0,1970.0,Maribyrnong,-37.8087,144.8978,Western Metropolitan
Seddon,58 Station Rd,3,h,1330000.0,7/11/2016,3011.0,3.0,3.0,2.0,168.0,187.0,2012.0,Maribyrnong,-37.8066,144.887,Western Metropolitan
Seddon,50 Hyde St,3,h,937500.0,8/10/2016,3011.0,2.0,2.0,2.0,409.0,,,Maribyrnong,-37.8097,144.8987,Western Metropolitan
Seddon,15 Pentland Pde,4,h,1201000.0,10/12/2016,3011.0,4.0,2.0,1.0,299.0,158.0,1910.0,Maribyrnong,-37.8087,144.8952,Western Metropolitan
Seddon,61 Station Rd,3,h,990000.0,12/11/2016,3011.0,3.0,1.0,0.0,371.0,134.0,1910.0,Maribyrnong,-37.8066,144.8853,Western Metropolitan
Seddon,5 Henry St,2,h,780000.0,15/10/2016,3011.0,2.0,1.0,1.0,176.0,,,Maribyrnong,-37.8052,144.8883,Western Metropolitan
Seddon,16 Margaret St,3,h,965000.0,16/04/2016,3011.0,3.0,1.0,0.0,217.0,104.0,1910.0,Maribyrnong,-37.8037,144.8874,Western Metropolitan
Seddon,24 Perry St,3,h,1001000.0,16/07/2016,3011.0,2.0,1.0,1.0,256.0,,,Maribyrnong,-37.8086,144.8927,Western Metropolitan
Seddon,70 Station Rd,3,h,875000.0,16/07/2016,3011.0,3.0,2.0,2.0,193.0,154.0,2000.0,Maribyrnong,-37.8065,144.8866,Western Metropolitan
Seddon,52 Alexander St,2,h,990000.0,18/03/2017,3011.0,2.0,1.0,2.0,306.0,,,Maribyrnong,-37.8037,144.8893,Western Metropolitan
Seddon,34 Princess St,3,h,1126000.0,18/03/2017,3011.0,3.0,1.0,0.0,357.0,,,Maribyrnong,-37.8103,144.8962,Western Metropolitan
Seddon,20 Greig St,3,h,881000.0,18/06/2016,3011.0,2.0,1.0,2.0,217.0,,,Maribyrnong,-37.8075,144.8909,Western Metropolitan
Seddon,204/2 Alexander St,2,u,533000.0,22/08/2016,3011.0,2.0,1.0,1.0,0.0,62.0,2012.0,Maribyrnong,-37.8042,144.892,Western Metropolitan
Seddon,23 Henry St,3,h,1200000.0,22/08/2016,3011.0,2.0,1.0,1.0,374.0,,,Maribyrnong,-37.8057,144.8882,Western Metropolitan
Seddon,10/117 Albert St,2,u,355000.0,24/09/2016,3011.0,2.0,1.0,1.0,0.0,71.0,1975.0,Maribyrnong,-37.8066,144.8971,Western Metropolitan
Seddon,8 Perry St,2,h,887000.0,26/07/2016,3011.0,2.0,1.0,1.0,170.0,,,Maribyrnong,-37.8082,144.8928,Western Metropolitan
Seddon,3 South St,3,h,965000.0,27/06/2016,3011.0,3.0,1.0,1.0,283.0,,1940.0,Maribyrnong,-37.8064,144.8944,Western Metropolitan
Seddon,18 William St,4,h,1270000.0,28/05/2016,3011.0,3.0,1.0,1.0,352.0,150.0,1890.0,Maribyrnong,-37.8059,144.8899,Western Metropolitan
Seddon,28 Lily St,3,h,1310000.0,28/08/2016,3011.0,3.0,2.0,1.0,229.0,,,Maribyrnong,-37.8032,144.8892,Western Metropolitan
Seddon,80 Gamon St,2,h,815000.0,30/07/2016,3011.0,2.0,1.0,0.0,172.0,81.0,1900.0,Maribyrnong,-37.81,144.8896,Western Metropolitan
South Melbourne,806/50 Albert Rd,2,u,593000.0,3/09/2016,3205.0,2.0,2.0,1.0,0.0,83.0,2012.0,Port Phillip,-37.8341,144.9713,Southern Metropolitan
South Melbourne,18 Cobden St,2,h,920500.0,3/12/2016,3205.0,2.0,1.0,0.0,114.0,,,Port Phillip,-37.8344,144.9686,Southern Metropolitan
South Melbourne,396 Dorcas St,4,h,1620000.0,3/12/2016,3205.0,4.0,2.0,0.0,163.0,153.0,1890.0,Port Phillip,-37.8355,144.951,Southern Metropolitan
South Melbourne,218 Ferrars St,1,h,1002000.0,3/12/2016,3205.0,1.0,1.0,0.0,84.0,,1912.0,Port Phillip,-37.8332,144.9548,Southern Metropolitan
South Melbourne,294 Moray St,2,h,1355000.0,3/12/2016,3205.0,2.0,1.0,0.0,101.0,,,Port Phillip,-37.8359,144.9644,Southern Metropolitan
South Melbourne,25 Mountain St,3,h,1270000.0,4/03/2017,3205.0,3.0,1.0,0.0,149.0,104.0,1900.0,Port Phillip,-37.8374,144.9495,Southern Metropolitan
South Melbourne,38 Tribe St,3,h,2633000.0,4/03/2017,3205.0,3.0,1.0,0.0,276.0,119.0,1900.0,Port Phillip,-37.838,144.9489,Southern Metropolitan
South Melbourne,3 Park Pl,1,u,760500.0,4/06/2016,3205.0,2.0,0.0,0.0,438.0,,,Port Phillip,-37.8353,144.96,Southern Metropolitan
South Melbourne,33 Mountain St,2,h,1150000.0,7/05/2016,3205.0,2.0,1.0,0.0,113.0,,,Port Phillip,-37.8373,144.9493,Southern Metropolitan
South Melbourne,13/182 Albert Rd,2,u,595000.0,7/11/2016,3205.0,2.0,1.0,1.0,0.0,76.0,2004.0,Port Phillip,-37.8369,144.968,Southern Metropolitan
South Melbourne,1901/50 Albert Rd,2,u,490000.0,7/11/2016,3205.0,2.0,1.0,1.0,0.0,56.0,2013.0,Port Phillip,-37.8341,144.9713,Southern Metropolitan
